koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition
0.976,0,0,0,0,7.55842923,8.6e-05,-8.6e-05,137.9981,0.0101,-0.0101,0.619,0.002,-0.492,2.91,0.285,-0.285,361.0,39.1,-39.1,1.46,0.11,-0.11,694.0,54.85,16.15,-13.19,10.3,2.0,4791.0,143.0,-129.0,4.577,0.045,-0.036,0.742,0.054,-0.059,292.03348,37.974548,15.958,2
0.0,0,1,0,0,2.881338104,3.28e-06,-3.28e-06,132.909319,0.000961,-0.000961,1.271,4.206,-0.04,3.5943,0.0408,-0.0408,2530.0,27.3,-27.3,31.58,9.4,-2.94,1206.0,501.88,442.73,-144.4,111.3,1.0,5783.0,163.0,-204.0,4.539,0.035,-0.196,0.88,0.262,-0.082,292.84973,44.060638,15.139,0
0.968,0,0,0,0,76.87935893,4.83e-05,-4.83e-05,146.882451,0.000505,-0.000505,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,21300.0,253.0,-253.0,7.71,0.8,-0.86,202.0,0.4,0.12,-0.11,131.0,1.0,3638.0,72.0,-79.0,4.828,0.041,-0.054,0.436,0.045,-0.049,285.09586,50.10096,15.949,2
0.0,1,0,1,1,12.4260002,0.000211,-0.000211,133.9385,0.0145,-0.0145,0.971,0.052,-0.09,30.1966,0.0,0.0,469.0,7.4,-7.4,2.39,0.61,-0.2,706.0,58.88,45.2,-15.17,47.8,2.0,5645.0,169.0,-169.0,4.569,0.042,-0.168,0.817,0.207,-0.069,297.64737,40.536461,15.604,0
0.0,1,0,0,0,21.57050843,9.55e-07,-9.55e-07,151.7931354,3.64e-05,-3.64e-05,0.388,0.001,-0.001,13.8604,0.00213,-0.00213,134000.0,18.6,-18.6,63.68,12.6,-19.0,923.0,171.91,103.55,-96.29,8616.1,1.0,6322.0,175.0,-175.0,4.003,0.273,-0.117,1.692,0.336,-0.505,295.62891,46.05135,12.462,0
0.991,0,0,0,0,3.57551429,2.08e-05,-2.08e-05,132.86125,0.00434,-0.00434,0.462,0.005,-0.447,2.364,0.136,-0.136,92.8,6.6,-6.6,0.89,0.21,-0.13,1061.0,299.19,214.2,-102.71,16.6,1.0,5213.0,157.0,-141.0,4.434,0.124,-0.201,0.917,0.215,-0.132,283.56531,46.904251,13.93,1
0.223,1,0,0,0,536.52197,0.012,-0.012,379.6146,0.0113,-0.0113,0.14,0.325,-0.14,4.458,0.593,-0.593,294.0,37.8,-37.8,3.0,0.77,-1.54,273.0,1.31,1.04,-1.03,9.7,1.0,5335.0,176.0,-128.0,3.973,0.48,-0.16,1.794,0.461,-0.922,280.33868,43.706039,12.101,0
1.0,0,0,0,0,12.69905011,4.31e-05,-4.31e-05,184.9868,0.00291,-0.00291,0.663,0.268,-0.442,2.9899,0.0891,-0.0891,797.0,29.5,-29.5,2.62,0.22,-0.17,686.0,52.55,12.92,-9.27,30.4,1.0,5291.0,84.0,-73.0,4.489,0.058,-0.065,0.882,0.072,-0.059,293.14648,47.729649,15.824,1
1.0,0,0,0,0,1.897828815,6.3e-06,-6.3e-06,132.6785,0.00293,-0.00293,0.227,0.246,-0.227,2.7114,0.0743,-0.0743,132.0,5.4,-5.4,1.73,0.27,-0.4,1761.0,2278.95,953.03,-1010.01,27.2,1.0,5640.0,85.0,-77.0,4.087,0.203,-0.087,1.515,0.236,-0.353,294.13791,42.370499,14.686,1
0.0,0,0,1,1,1.525924746,9.97e-06,-9.97e-06,132.69258,0.00613,-0.00613,0.208,0.238,-0.208,1.955,0.194,-0.194,74.1,7.5,-7.5,8.86,0.51,-2.86,3786.0,48691.77,8384.28,-28645.43,11.9,1.0,5000.0,60.0,-130.0,2.81,0.03,-0.03,10.533,0.602,-3.409,295.31638,40.18652,12.705,0
0.0,0,0,1,1,1.33255801,2.38e-05,-2.38e-05,132.0631,0.0143,-0.0143,0.397,0.075,-0.397,4.74,0.546,-0.546,48.7,9.4,-9.4,0.62,0.1,-0.08,1443.0,1025.1,573.49,-334.27,8.7,1.0,5161.0,170.0,-154.0,4.452,0.117,-0.156,0.892,0.152,-0.114,295.15332,46.828011,15.305,0
0.987,0,0,0,0,3.03196812,1.42e-05,-1.42e-05,133.98825,0.0038,-0.0038,0.287,0.163,-0.287,1.723,0.14,-0.14,81.5,6.6,-6.6,0.9,0.25,-0.14,1269.0,614.2,504.14,-216.12,15.8,1.0,5755.0,154.0,-154.0,4.402,0.124,-0.186,0.993,0.278,-0.149,292.78461,43.215981,13.421,1
0.402,0,0,0,0,19.597317,0.000153,-0.000153,135.26526,0.00808,-0.00808,0.87,0.038,-0.593,4.508,0.143,-0.143,1010.0,49.2,-49.2,3.78,1.09,-0.67,671.0,47.9,42.55,-19.54,23.7,1.0,5569.0,182.0,-182.0,4.368,0.158,-0.193,1.019,0.294,-0.181,297.58392,41.541229,15.412,1
1.0,0,0,0,0,4.431238488,6.11e-06,-6.11e-06,171.015,0.00111,-0.00111,0.405,0.041,-0.405,3.15,0.0423,-0.0423,1010.0,15.2,-15.2,3.25,0.47,-0.25,1104.0,351.23,135.26,-68.33,71.1,1.0,5714.0,77.0,-77.0,4.428,0.063,-0.117,1.015,0.148,-0.079,295.81616,51.121738,15.367,1
0.0,0,0,1,1,0.933747395,7.71e-06,-7.71e-06,131.51671,0.00727,-0.00727,0.541,0.367,-0.31,4.798,0.214,-0.214,30.9,1.5,-1.5,1.24,0.23,-0.43,2596.0,10738.05,6345.43,-6646.51,26.7,1.0,5574.0,168.0,-140.0,3.818,0.287,-0.123,2.174,0.41,-0.762,292.79254,47.576721,12.877,0
0.917,0,0,0,0,5.06546874,4.53e-05,-4.53e-05,131.94499,0.00723,-0.00723,0.477,0.465,-0.278,2.203,0.201,-0.201,121.0,13.3,-13.3,0.62,0.08,-0.1,592.0,29.01,20.32,-13.41,10.4,2.0,3939.0,297.0,-267.0,4.705,0.078,-0.052,0.557,0.071,-0.087,290.92731,39.91415,14.915,2
0.912,0,0,0,0,2.36436762,1.9e-05,-1.9e-05,132.25007,0.00663,-0.00663,0.146,0.317,-0.146,3.372,0.202,-0.202,28.4,2.7,-2.7,0.82,0.02,-0.02,1752.0,2228.09,203.74,-233.46,12.4,1.0,6250.0,75.0,-82.0,4.184,0.013,-0.011,1.543,0.031,-0.044,296.04736,42.743011,11.6,1
0.134,0,0,1,0,15.7397651,0.000261,-0.000261,132.7942,0.0158,-0.0158,0.077,0.381,-0.077,3.297,0.301,-0.301,288.0,30.9,-30.9,1.18,0.09,-0.12,536.0,19.54,6.26,-5.82,11.2,1.0,4733.0,167.0,-167.0,4.569,0.063,-0.031,0.723,0.052,-0.072,290.46207,48.699551,15.281,0
0.0,0,1,1,0,1.171536413,9.84e-07,-9.84e-07,178.597581,0.000708,-0.000708,0.973,0.48,-0.022,1.5878,0.0441,-0.0441,1130.0,21.2,-21.2,7.12,1.98,-1.06,2387.0,7673.2,6470.36,-3292.52,67.0,1.0,7021.0,219.0,-406.0,4.275,0.078,-0.182,1.485,0.411,-0.221,297.88437,41.931252,15.634,0
0.999,0,0,0,0,2.42150341,1.6e-05,-1.6e-05,133.83517,0.005,-0.005,0.55,0.402,-0.336,2.965,0.167,-0.167,172.0,12.6,-12.6,1.62,0.47,-0.19,1532.0,1305.04,1132.86,-447.17,15.8,2.0,6213.0,173.0,-259.0,4.387,0.06,-0.192,1.195,0.351,-0.14,285.0571,46.320679,15.776,2
0.002,0,0,1,0,4.60690612,3.86e-05,-3.86e-05,135.19221,0.00787,-0.00787,0.203,0.258,-0.203,4.176,0.244,-0.244,138.0,12.3,-12.3,0.9,0.19,-0.08,950.0,192.38,123.7,-49.36,13.3,1.0,5529.0,167.0,-150.0,4.583,0.045,-0.135,0.775,0.161,-0.069,284.65338,42.48835,15.069,0
0.0,0,1,0,0,0.648775795,1.1e-08,-1.1e-08,131.7459799,1.36e-05,-1.36e-05,0.961,0.004,-0.004,4.34648,0.0,0.0,109000.0,8.2,-8.2,41.58,5.2,-3.8,1714.0,2038.54,957.85,-578.26,6873.9,1.0,5143.0,196.0,-179.0,4.559,0.048,-0.072,0.776,0.097,-0.071,283.77744,40.842037,10.201,0
0.976,0,0,0,0,2.2165905,0.00033,-0.00033,131.5607,0.0065,-0.0065,0.703,0.218,-0.478,1.0,11.0,-11.0,28.7,38.3,-38.3,0.48,0.05,-0.03,1215.0,515.27,160.47,-89.78,2.8,2.0,5397.0,107.0,-107.0,4.543,0.033,-0.083,0.831,0.084,-0.045,292.38855,42.233261,11.799,2
0.011,1,0,0,0,494.165759,0.00879,-0.00879,472.0427,0.013,-0.013,0.41,0.073,-0.41,2.239,0.477,-0.477,1440.0,246.0,-246.0,4.5,1.27,-0.54,265.0,1.17,0.98,-0.39,7.4,1.0,6392.0,179.0,-224.0,4.399,0.06,-0.18,1.162,0.327,-0.14,291.51395,38.365471,15.404,0
1.0,0,0,0,0,10.00653012,2e-05,-2e-05,176.96898,0.00152,-0.00152,0.862,0.028,-0.586,5.344,0.114,-0.114,936.0,14.7,-14.7,3.52,1.11,-0.38,876.0,139.21,132.68,-43.02,71.9,1.0,6063.0,181.0,-217.0,4.47,0.052,-0.208,1.001,0.318,-0.106,283.63077,43.379398,15.063,1
0.989,0,0,0,0,6.63448023,9.81e-05,-9.81e-05,137.0694,0.0102,-0.0102,0.116,0.339,-0.116,3.603,0.284,-0.284,71.2,8.0,-8.0,1.04,0.33,-0.16,1177.0,453.27,406.47,-171.57,10.3,1.0,6463.0,155.0,-214.0,4.313,0.105,-0.195,1.225,0.384,-0.192,296.92773,40.429661,13.805,2
1.0,0,0,0,0,1.644221032,5.95e-06,-5.95e-06,131.75241,0.0029,-0.0029,0.942,0.014,-0.648,2.9122,0.0778,-0.0778,47.8,2.2,-2.2,1.18,0.19,-0.16,1897.0,3071.95,1416.69,-959.78,24.1,3.0,6297.0,113.0,-126.0,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147,1
0.0,0,1,0,0,1064.268096,0.000224,-0.000224,144.086072,0.000158,-0.000158,0.447,0.006,-0.009,11.5521,0.0164,-0.0164,22800.0,23.4,-23.4,33.63,7.31,-15.8,281.0,1.47,1.01,-1.11,1171.2,1.0,6340.0,204.0,-227.0,3.833,0.512,-0.128,2.173,0.472,-1.022,288.25864,43.376465,12.328,0
0.0,0,1,0,0,37.60166128,5.79e-06,-5.79e-06,194.713383,0.000123,-0.000123,0.408,0.004,-0.005,8.30604,0.00855,-0.00855,59100.0,43.7,-43.7,27.22,8.22,-4.42,606.0,31.86,28.15,-12.3,1667.3,1.0,6140.0,164.0,-201.0,4.354,0.124,-0.201,1.096,0.331,-0.178,282.30603,44.714661,15.505,0
0.966,0,0,0,0,9.4061364,0.000124,-0.000124,137.7073,0.0118,-0.0118,0.397,0.055,-0.397,4.882,0.312,-0.312,79.5,6.8,-6.8,1.14,0.19,-0.2,981.0,219.36,99.34,-83.24,13.2,1.0,5855.0,105.0,-117.0,4.24,0.162,-0.108,1.268,0.207,-0.228,292.67773,49.66391,14.09,1
0.999,0,0,0,0,1.766789509,6.77e-06,-6.77e-06,133.08336,0.0045,-0.0045,0.066,0.387,-0.065,1.3345,0.0577,-0.0577,1010.0,44.0,-44.0,1.4,0.14,-0.17,730.0,66.95,19.5,-19.01,26.7,2.0,3698.0,66.0,-73.0,4.81,0.055,-0.045,0.444,0.043,-0.053,288.25058,46.679611,16.283,1
0.449,0,0,0,0,0.757261281,3.77e-06,-3.77e-06,131.62154,0.00472,-0.00472,0.322,0.19,-0.321,0.905,0.298,-0.298,36.5,5.6,-5.6,0.58,0.17,-0.06,1908.0,3119.75,2686.06,-873.02,10.2,1.0,5651.0,154.0,-171.0,4.479,0.062,-0.2,0.953,0.279,-0.093,284.29565,44.895859,14.024,2
0.493,0,0,0,0,2.440839436,6.8e-06,-6.8e-06,133.8407,0.00236,-0.00236,1.253,6.845,-0.044,0.968,0.174,-0.174,510.0,44.6,-44.6,21.29,2.26,-1.7,986.0,223.8,90.83,-59.89,14.4,1.0,4803.0,170.0,-170.0,4.623,0.032,-0.054,0.698,0.074,-0.056,297.05902,49.4785,15.877,2
0.0,1,0,1,0,0.73094589,2.5e-06,-2.5e-06,133.68876,0.00294,-0.00294,1.169,0.111,-0.178,4.32,0.2,-0.2,250.0,8.3,-8.3,17.12,5.06,-1.6,1922.0,3248.17,2815.61,-909.69,37.5,1.0,5901.0,158.0,-193.0,4.553,0.036,-0.204,0.848,0.251,-0.079,289.7962,38.351181,15.401,0
1.0,0,0,0,0,9.57665962,1.07e-05,-1.07e-05,176.683759,0.0009,-0.0009,0.043,0.326,-0.043,3.3603,0.0295,-0.0295,747.0,9.9,-9.9,2.88,0.51,-0.46,846.0,121.26,57.08,-40.34,82.6,1.0,5386.0,80.0,-72.0,4.322,0.159,-0.13,1.076,0.191,-0.173,287.1011,46.896481,14.598,1
0.947,0,0,0,0,317.062416,0.00243,-0.00243,297.8371,0.0109,-0.0109,0.673,0.269,-0.445,7.438,0.65,-0.65,443.0,43.8,-43.8,1.59,0.27,-0.12,218.0,0.54,0.29,-0.13,9.8,1.0,5366.0,160.0,-144.0,4.625,0.032,-0.104,0.715,0.122,-0.052,300.34525,46.339882,14.634,2
1.0,0,0,0,0,23.08902241,2.41e-05,-2.41e-05,171.007634,0.000811,-0.000811,0.32,0.1,-0.32,1.7012,0.0301,-0.0301,598.0,11.7,-11.7,1.24,0.08,-0.12,338.0,3.1,0.7,-0.78,57.4,2.0,3846.0,77.0,-84.0,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925,1
1.0,0,0,0,0,32.376183,0.000131,-0.000131,150.41557,0.00311,-0.00311,0.896,0.009,-0.61,4.4639,0.0792,-0.0792,745.0,24.1,-24.1,2.26,0.16,-0.07,392.0,5.61,1.32,-0.76,34.2,2.0,4580.0,92.0,-92.0,4.641,0.012,-0.045,0.675,0.046,-0.021,285.25366,46.582191,14.897,2
1.0,0,0,0,0,8.11528727,1.34e-05,-1.34e-05,174.52257,0.00142,-0.00142,0.916,0.005,-0.631,3.211,0.1,-0.1,835.0,15.3,-15.3,3.1,0.9,-0.3,879.0,140.92,120.76,-39.2,59.1,1.0,5926.0,160.0,-178.0,4.532,0.036,-0.204,0.887,0.259,-0.086,288.21194,46.615002,15.219,1
0.05,1,0,0,0,405.65377,0.0242,-0.0242,266.3288,0.0516,-0.0516,0.102,0.377,-0.102,11.02,3.2,-3.2,521.0,174.0,-174.0,2.03,0.56,-0.19,246.0,0.87,0.71,-0.25,7.7,1.0,6102.0,183.0,-201.0,4.528,0.05,-0.2,0.887,0.242,-0.086,294.93173,39.36182,15.24,0
0.0,1,0,0,0,8.04963472,2.67e-07,-2.67e-07,138.6541935,2.64e-05,-2.64e-05,0.671,0.004,-0.004,6.00488,0.00077,-0.00077,280000.0,27.0,-27.0,95.98,26.5,-21.7,1247.0,571.1,456.35,-271.96,5246.5,1.0,6698.0,169.0,-220.0,4.171,0.185,-0.185,1.485,0.41,-0.336,284.41779,48.680908,13.831,0
0.975,0,0,0,0,11.1619384,0.000168,-0.000168,133.5538,0.013,-0.013,0.739,0.235,-0.532,5.195,0.407,-0.407,124.0,10.9,-10.9,1.97,0.34,-0.41,1093.0,337.23,163.6,-142.69,13.4,3.0,6200.0,124.0,-124.0,4.072,0.188,-0.101,1.64,0.281,-0.343,295.21268,49.56218,13.374,2
0.0,1,0,1,1,0.579108481,8.41e-06,-8.41e-06,131.7753,0.0136,-0.0136,0.424,0.044,-0.424,1.659,0.314,-0.314,68.4,9.9,-9.9,0.42,0.03,-0.03,1377.0,849.52,216.37,-204.15,9.3,1.0,4604.0,138.0,-152.0,4.749,0.048,-0.024,0.501,0.028,-0.034,295.81485,44.19334,15.815,0
0.0,0,1,0,0,2.525386934,2.02e-06,-2.02e-06,133.913493,0.00099,-0.00099,0.934,0.062,-0.045,3.71613,0.00391,-0.00391,125000.0,101.0,-101.0,67.24,21.7,-9.27,1701.0,1982.55,1888.8,-742.39,1003.0,1.0,6826.0,192.0,-288.0,4.337,0.084,-0.21,1.233,0.397,-0.17,292.62149,42.92197,14.34,0
0.999,0,0,0,0,184.77271,0.00234,-0.00234,217.3573,0.0108,-0.0108,0.04,0.428,-0.04,9.568,0.287,-0.287,951.0,47.0,-47.0,2.41,0.22,-0.1,268.0,1.21,0.35,-0.18,21.0,1.0,5273.0,105.0,-105.0,4.566,0.025,-0.07,0.801,0.072,-0.033,291.67682,38.874908,14.838,1
1.0,0,0,0,0,2.1395563,3.11e-06,-3.11e-06,133.65392,0.00119,-0.00119,0.368,0.094,-0.368,2.0678,0.0381,-0.0381,266.0,6.3,-6.3,1.76,0.27,-0.24,1425.0,974.3,398.91,-289.72,48.9,1.0,5534.0,82.0,-74.0,4.338,0.138,-0.103,1.08,0.165,-0.15,291.3905,42.180592,14.466,1
0.002,0,0,1,0,2.95600563,7.32e-06,-7.32e-06,134.06322,0.00186,-0.00186,0.408,0.054,-0.408,2.6717,0.0664,-0.0664,76.1,2.5,-2.5,0.81,0.21,-0.1,1211.0,509.55,406.36,-159.16,35.5,1.0,5668.0,169.0,-186.0,4.472,0.078,-0.182,0.916,0.242,-0.104,299.77972,46.890469,12.58,0
0.0,1,0,1,1,0.566805859,3.71e-06,-3.71e-06,131.80997,0.00549,-0.00549,0.724,0.016,-0.552,3.835,0.197,-0.197,61.1,3.8,-3.8,1.25,0.42,-0.27,2858.0,15850.69,15287.2,-7549.73,21.5,1.0,6413.0,177.0,-243.0,4.203,0.153,-0.187,1.494,0.489,-0.326,291.12695,42.62439,13.857,0
0.979,0,0,0,0,61.569765,0.0018,-0.0018,182.0201,0.0248,-0.0248,0.486,0.074,-0.409,9.75,0.635,-0.635,298.0,30.9,-30.9,2.44,0.39,-0.53,530.0,18.66,7.87,-7.77,10.9,2.0,5626.0,77.0,-77.0,4.149,0.188,-0.101,1.389,0.223,-0.298,293.62976,45.74065,15.589,2
0.993,0,0,0,0,4.82051088,3.66e-05,-3.66e-05,135.78541,0.00644,-0.00644,0.922,0.027,-0.699,3.588,0.228,-0.228,40.9,3.3,-3.3,1.08,0.19,-0.22,1328.0,735.25,355.16,-313.04,14.8,1.0,6046.0,121.0,-133.0,4.158,0.174,-0.101,1.396,0.238,-0.29,292.57779,40.667858,12.861,2
0.925,0,0,0,0,14.0328775,0.000291,-0.000291,138.0603,0.0185,-0.0185,0.044,0.403,-0.044,6.684,0.418,-0.418,211.0,20.6,-20.6,1.45,0.46,-0.15,783.0,88.83,85.66,-28.08,11.8,1.0,6063.0,190.0,-232.0,4.47,0.052,-0.208,1.001,0.318,-0.106,290.1499,41.4646,15.652,1
0.0,0,1,0,0,5.554227226,4.99e-07,-4.99e-07,135.16203,7.46e-05,-7.46e-05,0.174,0.036,-0.011,4.77434,0.00376,-0.00376,142000.0,115.0,-115.0,31.71,6.81,-4.55,930.0,176.7,113.0,-60.38,1517.7,1.0,5433.0,145.0,-145.0,4.465,0.124,-0.171,0.843,0.181,-0.121,292.63113,42.180779,12.376,0
0.0,0,0,1,1,475.91706,0.0283,-0.0283,588.8926,0.0328,-0.0328,1.222,74.71,-2.662,22.86,2.6,-2.6,967.0,88.0,-88.0,28.22,3.96,-3.96,221.0,0.56,0.22,-0.17,15.3,2.0,5334.0,80.0,-80.0,4.372,0.127,-0.104,1.004,0.141,-0.141,297.75311,41.675991,15.259,0
0.997,0,0,0,0,28.1224393,0.00014,-0.00014,146.91763,0.00395,-0.00395,0.516,0.058,-0.421,4.174,0.117,-0.117,194.0,7.8,-7.8,0.9,0.03,-0.05,401.0,6.13,1.03,-1.02,26.9,4.0,4499.0,89.0,-89.0,4.635,0.032,-0.02,0.639,0.025,-0.032,291.50616,46.895741,13.177,1
0.005,1,0,0,0,379.11996,0.0162,-0.0162,267.6893,0.0301,-0.0301,0.483,0.473,-0.28,7.22,1.4,-1.4,1110.0,97.0,-97.0,2.74,0.64,-0.21,221.0,0.57,0.4,-0.14,9.2,2.0,5546.0,166.0,-149.0,4.575,0.038,-0.152,0.81,0.188,-0.063,292.87848,45.344372,15.496,0
1.0,0,0,0,0,5.68798675,1.28e-05,-1.28e-05,133.95607,0.00184,-0.00184,0.663,0.048,-0.476,2.2682,0.0602,-0.0602,476.0,16.2,-16.2,2.76,0.43,-0.47,1088.0,330.44,137.42,-114.95,33.0,2.0,5576.0,83.0,-75.0,4.257,0.168,-0.112,1.198,0.186,-0.204,293.53085,39.315891,14.943,1
0.0,0,1,0,0,14.79721916,4.11e-07,-4.11e-07,144.6959608,2.27e-05,-2.27e-05,0.157,0.01,0.0,7.61037,0.00059,-0.00059,253000.0,36.4,-36.4,47.71,14.0,-4.66,787.0,90.8,78.38,-26.16,7795.3,1.0,6343.0,171.0,-209.0,4.495,0.052,-0.208,0.931,0.274,-0.091,292.02866,42.669552,14.185,0
0.0,0,1,0,0,2.212877035,1.05e-07,-1.05e-07,132.682428,3.91e-05,-3.91e-05,0.518,0.005,-0.005,4.66961,0.00119,-0.00119,376000.0,65.4,-65.4,69.18,19.4,-10.5,1507.0,1221.98,1005.08,-451.78,2731.0,1.0,6153.0,166.0,-203.0,4.405,0.105,-0.195,1.0,0.28,-0.151,291.52811,41.915958,14.28,0
1.0,0,0,0,0,2.94648935,2.51e-05,-2.51e-05,132.42208,0.00679,-0.00679,0.01,0.444,-0.009,3.155,0.238,-0.238,57.0,5.1,-5.1,0.89,0.25,-0.1,1497.0,1187.5,921.5,-368.65,12.7,1.0,6481.0,145.0,-193.0,4.378,0.069,-0.172,1.171,0.322,-0.138,288.16397,42.481079,14.144,1
0.993,0,0,0,0,1.121733366,3.99e-06,-3.99e-06,131.56919,0.00288,-0.00288,0.464,0.0,-0.464,1.032,0.101,-0.101,84.3,7.8,-7.8,2.39,0.92,-1.71,2384.0,7641.15,8839.4,-7082.66,13.6,1.0,5023.0,150.0,-135.0,3.682,0.87,-0.29,2.571,0.989,-1.837,287.50375,44.167259,13.875,2
0.0,0,1,0,0,10.90962154,1.1e-05,-1.1e-05,135.36692,0.00131,-0.00131,0.146,0.006,-0.005,17.8024,0.0118,-0.0118,500000.0,341.0,-341.0,149.1,99.6,-110.0,1127.0,381.27,835.21,-357.61,2345.1,1.0,5323.0,186.0,-167.0,3.714,0.96,-0.32,2.064,1.378,-1.516,283.98358,45.284752,14.096,0
1.0,0,0,0,0,99.6442783,0.000107,-0.000107,283.236289,0.000761,-0.000761,0.966,0.029,-0.018,5.1772,0.0643,-0.0643,3220.0,29.6,-29.6,8.48,1.27,-0.55,415.0,6.98,2.77,-1.23,163.2,1.0,6102.0,82.0,-91.0,4.447,0.04,-0.12,1.016,0.153,-0.066,292.22839,42.03537,13.75,2
0.0,0,0,1,0,251.958533,0.0041,-0.0041,367.3803,0.0112,-0.0112,0.005,0.431,-0.005,4.742,0.287,-0.287,204.0,15.1,-15.1,1.4,0.2,-0.11,291.0,1.69,0.64,-0.33,15.3,1.0,5870.0,70.0,-79.0,4.449,0.051,-0.119,0.985,0.143,-0.077,293.65378,38.8339,12.289,0
1.0,0,0,0,0,14.4359459,6.2e-05,-6.2e-05,141.51253,0.00356,-0.00356,0.613,0.344,-0.394,3.414,0.102,-0.102,107.0,5.3,-5.3,1.46,0.04,-0.03,884.0,144.45,20.39,-14.96,22.0,3.0,6075.0,122.0,-97.0,4.264,0.012,-0.012,1.352,0.036,-0.03,285.19,46.027962,11.485,1
0.991,0,0,0,0,227.83457,0.014,-0.014,238.7643,0.0454,-0.0454,0.56,0.404,-0.347,21.59,1.9,-1.9,155.0,15.6,-15.6,2.83,0.45,-0.83,449.0,9.59,3.97,-5.06,13.1,1.0,6004.0,80.0,-80.0,3.814,0.224,-0.096,2.193,0.347,-0.644,292.0105,41.467098,13.845,2
0.951,0,0,0,0,36.2580749,0.000501,-0.000501,146.8338,0.0121,-0.0121,0.786,0.189,-0.531,5.917,0.377,-0.377,380.0,35.1,-35.1,1.82,0.43,-0.15,516.0,16.7,11.45,-4.28,12.5,1.0,5818.0,145.0,-174.0,4.554,0.04,-0.16,0.848,0.2,-0.071,293.2244,40.931931,15.553,2
1.0,0,0,0,0,2.361724472,3.49e-06,-3.49e-06,133.23932,0.0012,-0.0012,0.009,0.457,-0.009,1.2167,0.0423,-0.0423,587.0,19.9,-19.9,1.53,0.11,-0.14,922.0,170.59,49.25,-46.39,34.6,1.0,4478.0,133.0,-133.0,4.615,0.052,-0.024,0.651,0.046,-0.061,284.10779,44.245811,15.658,1
0.972,0,0,0,0,8.8233996,0.000154,-0.000154,136.8921,0.0107,-0.0107,0.022,0.433,-0.022,6.735,0.335,-0.335,105.0,8.9,-8.9,1.13,0.35,-0.28,929.0,176.13,157.78,-87.32,13.3,1.0,5602.0,152.0,-152.0,4.269,0.253,-0.207,1.121,0.342,-0.28,285.59543,40.679722,14.598,2
0.0,0,1,0,0,76.81985465,3.87e-06,-3.87e-06,188.1256603,4.01e-05,-4.01e-05,0.728,0.022,-0.023,5.16249,0.00245,-0.00245,229000.0,122.0,-122.0,46.61,11.0,-3.68,379.0,4.88,3.39,-1.17,2314.5,1.0,5654.0,152.0,-152.0,4.59,0.036,-0.153,0.774,0.182,-0.061,282.00089,44.96077,14.063,0
1.0,0,0,0,0,11.60653061,6.08e-05,-6.08e-05,134.41637,0.00387,-0.00387,0.024,0.436,-0.024,2.194,0.119,-0.119,772.0,50.4,-50.4,1.88,0.07,-0.11,584.0,27.47,4.07,-4.81,17.8,1.0,4703.0,74.0,-84.0,4.582,0.049,-0.017,0.701,0.027,-0.041,292.90161,38.297081,15.701,2
1.0,0,0,0,0,8.58600968,3.61e-05,-3.61e-05,137.95984,0.00322,-0.00322,0.728,0.206,-0.5,3.3443,0.0986,-0.0986,102.0,4.7,-4.7,1.84,0.3,-0.38,1208.0,503.98,238.48,-208.89,23.2,2.0,6167.0,124.0,-124.0,4.037,0.182,-0.098,1.689,0.281,-0.343,293.03775,46.277519,13.294,1
0.777,0,0,0,0,5.2736268,0.000158,-0.000158,135.6461,0.0216,-0.0216,0.595,0.012,-0.495,5.291,0.511,-0.511,86.1,12.1,-12.1,0.89,0.27,-0.1,1014.0,249.68,230.17,-74.5,8.7,1.0,5851.0,157.0,-192.0,4.515,0.039,-0.221,0.918,0.289,-0.096,296.12253,41.561138,15.374,2
0.982,0,0,0,0,240.57135,0.00131,-0.00131,239.50353,0.00439,-0.00439,0.457,0.401,-0.259,11.164,0.162,-0.162,922.0,29.3,-29.3,2.93,0.89,-0.3,302.0,1.96,1.75,-0.57,36.9,1.0,6146.0,170.0,-192.0,4.497,0.052,-0.208,0.943,0.287,-0.096,290.25085,48.558701,14.466,2
1.0,0,0,0,0,5.968724048,6.04e-06,-6.04e-06,137.158607,0.000811,-0.000811,0.166,0.263,-0.166,3.651,0.029,-0.029,511.0,5.3,-5.3,3.26,0.58,-0.58,1251.0,579.9,299.63,-219.39,107.1,1.0,6122.0,136.0,-124.0,4.173,0.168,-0.112,1.439,0.257,-0.257,294.74207,43.536831,13.717,1
